fecha,ubicacion,temp_min,temp_max,lluvia,evaporacion,horas_sol,dir_rafaga_viento,vel_rafaga_viento,dir_viento_9am,dir_viento_3pm,vel_viento_9am,vel_viento_3pm,humedad_9am,humedad_3pm,presion_9am,presion_3pm,nubes_9am,nubes_3pm,temp_9am,temp_3pm,llovio_hoy
2014-10-31,Portland,7.0,30.9,0.0,3.4,8.1,W,64.0,N,NNW,19.0,33.0,71.4,22.7,1005.4,999.0,7.0,4.0,13.9,29.5,No
2014-11-01,Portland,10.3,14.3,4.2,10.2,10.4,WSW,73.0,WSW,WSW,48.0,39.0,72.7,57.2,1006.6,1012.1,8.0,8.0,10.2,11.6,Yes
2014-11-02,Portland,8.8,15.0,2.0,4.8,4.9,W,57.0,SW,WSW,18.0,22.0,69.3,57.1,1022.9,1025.7,8.0,8.0,11.6,12.8,Yes
2014-11-03,Portland,3.5,23.6,0.0,3.6,7.5,NE,30.0,NE,NNW,19.0,12.0,68.1,43.0,1024.4,1020.2,,3.0,10.8,20.8,No
2014-11-04,Portland,9.7,22.5,0.0,7.4,6.5,SSW,52.0,WSW,SSW,19.0,26.0,41.2,73.7,1013.4,1016.0,6.0,7.0,19.8,15.0,No
2014-11-05,Portland,9.6,16.1,0.0,4.0,10.2,WSW,33.0,S,S,18.0,17.0,75.6,56.9,1022.1,1020.6,8.0,2.0,11.4,15.0,No
2014-11-06,Portland,5.3,19.8,0.0,5.2,9.8,W,36.0,NW,W,14.0,26.0,77.5,69.4,1017.8,1015.7,1.0,4.0,14.1,16.6,No
2014-11-07,Portland,10.2,33.2,0.0,5.6,8.6,N,55.0,N,NNW,28.0,25.0,42.5,15.6,1013.6,1011.9,,,19.3,31.9,No
2014-11-08,Portland,17.0,20.6,0.0,13.4,3.5,W,38.0,WSW,WSW,18.0,15.0,64.7,84.2,1014.4,1019.0,7.0,8.0,18.3,13.2,No
2014-11-09,Portland,7.8,18.1,1.2,2.6,11.9,W,37.0,S,W,10.0,18.0,64.4,60.8,1025.0,1023.6,5.0,,14.6,16.3,Yes
2014-11-10,Portland,8.1,16.3,0.0,5.6,9.9,SW,36.0,WSW,SSW,22.0,16.0,79.7,62.1,1023.7,1024.8,8.0,6.0,14.4,15.8,No
2014-11-11,Portland,9.7,17.4,0.0,4.8,12.2,SE,32.0,SE,E,16.0,19.0,59.4,60.3,1025.3,1022.7,4.0,,14.2,16.1,No
2014-11-12,Portland,7.0,24.7,0.0,6.2,12.5,NE,21.0,ENE,SSE,12.0,10.0,61.4,38.4,1016.7,1014.9,,,13.5,23.3,No
2014-11-13,Portland,10.1,31.3,0.0,6.0,2.8,N,24.0,NE,N,13.0,12.0,76.1,26.7,1012.5,1008.2,4.0,8.0,14.8,28.9,No
2014-11-14,Portland,12.4,14.9,0.0,6.4,0.4,S,44.0,S,SSE,22.0,14.0,76.0,66.2,1014.9,1016.2,8.0,8.0,12.4,14.4,No
2014-11-15,Portland,4.9,16.7,0.0,3.4,5.3,E,35.0,SE,SE,12.0,22.0,64.2,65.7,1014.7,1010.4,8.0,5.0,12.9,13.5,No
2014-11-16,Portland,9.0,16.9,1.8,3.4,11.0,W,57.0,WSW,W,26.0,32.0,66.5,73.6,1012.0,1011.6,1.0,8.0,13.5,15.6,Yes
2014-11-17,Portland,10.7,17.0,2.8,4.6,9.2,W,52.0,WSW,W,22.0,24.0,66.5,54.8,1016.3,1017.7,6.0,,13.9,15.8,Yes
2014-11-18,Portland,10.6,17.7,0.0,4.8,4.9,WNW,39.0,WSW,WSW,15.0,20.0,70.6,66.6,1021.5,1021.8,8.0,8.0,13.0,15.1,No
2014-11-19,Portland,4.6,25.7,0.0,3.0,12.0,NW,36.0,NNE,WSW,15.0,20.0,75.3,40.2,1017.5,1013.6,,,13.8,24.5,No
2014-11-20,Portland,13.4,24.1,0.0,10.4,0.9,NW,46.0,NE,NNW,13.0,19.0,70.0,94.4,1004.1,1004.3,8.0,8.0,18.2,18.2,No
2014-11-21,Portland,10.9,17.8,8.0,0.4,10.2,W,37.0,WSW,W,22.0,21.0,68.4,61.1,1012.0,1011.1,8.0,,13.5,17.6,Yes
2014-11-22,Portland,12.3,29.4,1.8,6.6,11.2,W,61.0,N,W,21.0,37.0,70.6,52.3,1007.3,1004.6,7.0,1.0,17.0,23.8,Yes
2014-11-23,Portland,9.4,19.8,0.0,7.8,11.1,W,36.0,WNW,W,12.0,19.0,84.6,56.4,1013.5,1012.3,8.0,,14.0,19.6,No
2014-11-24,Portland,10.8,18.9,1.6,6.8,8.6,W,56.0,SW,W,10.0,27.0,90.5,85.7,1008.7,1010.2,8.0,8.0,15.1,14.6,Yes
2014-11-25,Portland,10.8,16.3,4.0,4.4,6.5,WSW,48.0,WSW,W,27.0,32.0,62.7,61.8,1019.1,1020.8,8.0,,14.1,15.2,Yes
2014-11-26,Portland,12.3,15.8,0.0,2.8,5.9,W,38.0,W,S,22.0,16.0,79.0,85.5,1021.7,1023.7,8.0,8.0,14.5,14.3,No
2014-11-27,Portland,10.7,17.7,0.4,3.6,13.7,SE,37.0,ESE,SE,19.0,23.0,61.1,54.1,1026.7,1025.4,2.0,,14.0,16.8,No
2014-11-28,Portland,11.0,18.5,0.0,7.0,13.6,SE,38.0,ESE,SE,21.0,23.0,68.6,60.2,1024.8,1019.9,7.0,,14.2,17.2,No
2014-11-29,Portland,8.9,21.7,0.0,6.6,13.7,E,36.0,E,ESE,23.0,20.0,77.9,63.2,1016.5,1013.1,1.0,,14.4,20.2,No
2014-11-30,Portland,14.0,25.8,0.0,8.0,9.4,WNW,40.0,NE,E,7.0,16.0,67.8,62.9,1005.9,1004.3,8.0,8.0,20.5,22.4,No
2014-12-01,Portland,14.4,18.5,0.4,8.4,0.0,WNW,46.0,WNW,WNW,26.0,29.0,93.2,81.0,1006.4,1007.0,8.0,7.0,14.3,15.7,No
2014-12-02,Portland,14.3,20.6,0.0,2.6,6.3,W,30.0,W,SSE,15.0,15.0,88.7,70.2,1011.1,1010.9,8.0,2.0,15.9,20.0,No
2014-12-03,Portland,13.1,19.8,1.8,4.0,1.8,ENE,43.0,ENE,SSE,18.0,9.0,94.1,96.3,1012.9,1012.5,6.0,8.0,15.2,17.1,Yes
2014-12-04,Portland,14.3,20.3,12.6,1.4,5.4,SSW,27.0,E,S,9.0,18.0,97.3,82.1,1011.3,1011.2,8.0,8.0,15.6,18.3,Yes
2014-12-05,Portland,14.5,19.5,0.6,3.4,4.8,SE,35.0,SE,ESE,17.0,16.0,95.4,74.4,1010.5,1010.6,8.0,8.0,14.6,17.9,No
2014-12-06,Portland,12.8,16.3,1.0,4.2,0.9,SE,44.0,SSE,SSE,23.0,21.0,89.5,85.4,1014.5,1012.6,8.0,7.0,12.4,14.0,No
2014-12-07,Portland,12.2,18.9,0.0,2.8,0.8,ESE,46.0,ESE,SE,26.0,32.0,84.6,81.1,1011.3,1009.8,8.0,7.0,15.4,16.8,No
2014-12-08,Portland,12.4,19.4,0.6,3.8,10.9,ESE,30.0,SSE,S,12.0,15.0,86.9,65.7,1011.9,1012.6,8.0,8.0,14.2,17.9,No
2014-12-09,Portland,10.4,19.6,0.0,5.2,10.8,SE,36.0,E,SE,19.0,18.0,66.5,59.4,1016.9,1015.7,8.0,1.0,14.8,16.5,No
2014-12-10,Portland,12.3,19.4,0.0,6.4,9.9,SE,36.0,SE,SE,20.0,20.0,76.9,73.8,1014.1,1013.6,8.0,8.0,16.5,19.5,No
2014-12-11,Portland,12.1,17.5,0.0,5.4,7.5,SE,40.0,SSE,SSE,19.0,18.0,73.8,66.8,1020.0,1021.4,8.0,8.0,14.6,16.0,No
2014-12-12,Portland,11.8,20.5,0.0,4.4,13.8,SE,36.0,ESE,SE,18.0,23.0,68.6,65.5,1022.9,1020.7,3.0,,16.7,18.7,No
2014-12-13,Portland,11.1,32.1,0.0,8.0,13.9,WSW,53.0,N,W,20.0,28.0,62.9,33.5,1012.6,1009.0,,2.0,20.2,28.8,No
2014-12-14,Portland,8.0,19.4,0.0,11.4,11.9,S,30.0,W,S,9.0,17.0,79.2,62.6,1011.0,1010.3,1.0,5.0,17.1,18.8,No
2014-12-15,Portland,9.0,20.4,0.0,5.8,14.1,ESE,55.0,SSE,SE,4.0,20.0,63.2,56.1,1009.6,1006.3,4.0,,16.2,19.7,No
2014-12-16,Portland,6.1,18.9,0.0,8.0,10.2,WSW,79.0,NW,W,31.0,33.0,80.7,82.4,997.4,998.1,4.0,8.0,15.0,15.4,No
2014-12-17,Portland,7.4,18.6,6.8,3.4,12.3,WSW,38.0,W,W,16.0,22.0,56.7,52.5,1010.5,1009.3,2.0,,14.8,17.4,Yes
2014-12-18,Portland,7.8,18.6,0.0,7.4,7.2,W,67.0,NW,W,25.0,35.0,77.4,64.1,1005.6,1008.3,8.0,3.0,14.2,16.8,No
2014-12-19,Portland,10.5,17.5,4.6,4.6,11.3,WSW,41.0,WSW,WSW,15.0,22.0,64.4,59.4,1018.1,1019.4,8.0,4.0,13.7,16.7,Yes
2014-12-20,Portland,10.1,19.6,0.0,5.4,11.8,W,33.0,W,WSW,14.0,17.0,69.7,62.7,1020.1,1018.8,7.0,2.0,16.2,19.4,No
2014-12-21,Portland,8.8,23.6,0.0,6.0,11.0,W,30.0,,S,1.0,13.0,70.6,69.3,1014.5,1014.0,,1.0,19.9,18.9,No
2014-12-22,Portland,14.8,22.5,0.0,7.4,0.1,E,49.0,E,ESE,30.0,13.0,83.7,71.5,1010.2,1007.5,8.0,8.0,16.6,21.0,No
2014-12-23,Portland,15.4,17.8,2.0,1.8,1.2,SW,42.0,SW,SW,19.0,20.0,94.7,74.9,1009.8,1013.9,8.0,8.0,15.8,17.4,Yes
2014-12-24,Portland,6.1,20.4,0.4,2.4,12.6,SSW,28.0,WSW,SW,3.0,17.0,92.2,53.5,1017.8,1016.0,8.0,,12.7,17.4,No
2014-12-25,Portland,7.3,18.1,0.0,5.2,6.6,SW,49.0,NNW,W,16.0,28.0,67.3,81.9,1011.4,1010.8,8.0,8.0,15.1,14.0,No
2014-12-26,Portland,9.1,18.0,2.4,3.8,12.0,SW,35.0,SW,SSW,22.0,18.0,82.2,55.8,1018.3,1019.9,7.0,8.0,11.8,16.8,Yes
2014-12-27,Portland,4.9,18.5,0.0,6.6,13.4,WSW,31.0,WNW,W,12.0,19.0,64.3,63.5,1020.9,1019.9,7.0,5.0,14.5,18.3,No
2014-12-28,Portland,7.2,22.7,0.0,5.0,13.8,WSW,38.0,ENE,WSW,10.0,26.0,71.7,61.5,1014.9,1010.7,,,16.8,21.0,No
2014-12-29,Portland,8.1,18.3,5.8,8.2,9.9,WSW,71.0,WNW,W,26.0,48.0,95.3,62.5,1000.1,1004.2,8.0,1.0,13.1,16.9,Yes
2014-12-30,Portland,12.8,18.9,2.2,6.2,8.3,WNW,68.0,WSW,WSW,36.0,32.0,65.8,59.4,1008.9,1013.0,8.0,7.0,14.6,17.4,Yes
2014-12-31,Portland,10.6,19.3,0.0,4.4,9.7,W,38.0,WSW,WSW,13.0,25.0,62.3,56.2,1016.5,1015.2,8.0,,15.1,18.1,No
2015-01-01,Portland,8.2,22.4,0.0,6.2,9.5,E,42.0,SW,ESE,13.0,16.0,85.2,62.0,1015.0,1014.4,8.0,,15.5,21.6,No
2015-01-02,Portland,14.7,40.9,0.2,7.0,12.4,NNW,56.0,NNE,WNW,14.0,28.0,67.5,11.8,1010.4,1006.5,8.0,,21.1,39.2,No
2015-01-03,Portland,14.0,32.9,0.0,15.4,8.6,WSW,46.0,WNW,SSW,6.0,24.0,35.7,62.4,1008.4,1005.9,2.0,,27.6,22.9,No
2015-01-04,Portland,15.3,20.6,0.0,7.2,13.6,SE,40.0,S,SE,17.0,20.0,66.1,52.2,1018.7,1019.4,4.0,,16.7,18.9,No
2015-01-05,Portland,10.4,20.7,0.0,7.6,13.6,ESE,37.0,SE,SE,26.0,27.0,70.2,59.3,1021.4,1021.4,8.0,,15.7,17.2,No
2015-01-06,Portland,13.8,22.3,0.0,6.6,13.6,SE,39.0,ESE,SE,16.0,23.0,72.5,73.1,1020.9,1020.0,6.0,4.0,16.3,19.6,No
2015-01-07,Portland,16.2,37.0,0.0,7.8,12.4,N,39.0,NE,SW,8.0,15.0,64.4,28.4,1013.0,1009.5,,,22.7,36.0,No
2015-01-08,Portland,17.4,24.8,3.8,13.2,1.9,W,47.0,NNW,WSW,11.0,21.0,95.1,83.5,1009.8,1008.8,8.0,8.0,20.7,20.4,Yes
2015-01-09,Portland,12.4,16.6,8.4,3.2,1.1,SE,37.0,SE,ESE,16.0,21.0,71.9,57.0,1012.4,1012.3,8.0,8.0,14.8,15.7,Yes
2015-01-10,Portland,13.0,19.4,0.0,3.8,4.5,SE,45.0,SE,SE,23.0,27.0,63.3,61.3,1015.7,1015.9,8.0,8.0,14.6,16.9,No
2015-01-11,Portland,14.6,21.2,0.0,5.8,6.6,SE,46.0,SE,SE,25.0,28.0,83.9,69.5,1017.6,1016.7,8.0,5.0,15.6,20.0,No
2015-01-12,Portland,16.4,26.6,0.0,4.0,10.3,E,40.0,ENE,SE,21.0,20.0,76.0,57.9,1013.9,1009.1,4.0,,18.5,24.3,No
2015-01-13,Portland,19.4,22.1,23.8,7.4,0.0,WNW,49.0,ENE,NNW,20.0,24.0,98.8,85.5,996.6,992.4,8.0,8.0,19.2,20.3,Yes
2015-01-14,Portland,14.4,19.0,5.8,1.2,1.2,SSW,47.0,SW,SW,17.0,21.0,93.2,73.4,1006.1,1007.9,8.0,8.0,16.5,19.0,Yes
2015-01-15,Portland,12.2,18.8,2.4,2.4,5.4,WSW,41.0,SW,W,19.0,23.0,87.0,65.8,1011.6,1011.5,8.0,8.0,14.2,17.0,Yes
2015-01-16,Portland,12.3,21.6,0.2,5.2,7.5,WNW,69.0,NW,WNW,34.0,44.0,75.9,68.5,1008.0,1006.1,8.0,8.0,16.3,19.2,No
2015-01-17,Portland,13.6,19.3,1.2,6.2,7.6,W,57.0,WSW,W,31.0,39.0,54.5,64.4,1011.1,1012.2,,8.0,17.4,18.8,Yes
2015-01-18,Portland,12.9,18.4,0.0,6.0,6.1,WSW,35.0,SW,SSW,14.0,20.0,62.0,56.6,1017.6,1018.9,8.0,8.0,15.7,16.6,No
2015-01-19,Portland,10.1,19.2,0.0,4.0,12.1,E,39.0,ESE,ESE,18.0,17.0,64.5,54.4,1018.6,1014.3,6.0,,17.0,18.4,No
2015-01-20,Portland,10.2,23.8,0.0,8.2,0.0,N,39.0,N,NNE,14.0,7.0,59.4,61.7,1004.4,1002.7,8.0,8.0,16.5,19.6,No
2015-01-21,Portland,11.0,20.8,1.6,4.0,8.2,SW,27.0,WSW,SSW,18.0,14.0,98.0,80.4,1009.2,1010.6,8.0,5.0,16.2,20.2,Yes
2015-01-22,Portland,12.7,23.5,0.2,4.0,9.9,WSW,45.0,NNE,WSW,19.0,31.0,82.5,73.1,1009.7,1010.0,1.0,7.0,17.4,19.0,No
2015-01-23,Portland,13.4,21.6,0.2,5.6,12.7,WNW,38.0,WSW,WSW,21.0,21.0,79.1,62.5,1007.7,1008.3,8.0,3.0,16.4,19.9,No
2015-01-24,Portland,6.9,22.8,0.2,6.8,10.4,WNW,54.0,NW,WNW,14.0,34.0,77.7,54.3,1006.7,1003.8,,5.0,15.8,20.3,No
2015-01-25,Portland,12.3,17.2,7.2,8.2,9.9,WSW,58.0,WSW,WSW,31.0,35.0,59.2,55.1,1008.0,1011.0,8.0,4.0,14.1,17.6,Yes
2015-01-26,Portland,5.0,18.7,0.6,4.0,7.5,SSW,34.0,SSW,SSW,5.0,18.0,81.3,62.0,1017.9,1018.0,8.0,8.0,12.9,16.8,No
2015-01-27,Portland,4.5,18.6,0.0,3.6,6.0,SE,42.0,S,SSE,15.0,22.0,70.1,59.1,1019.1,1019.6,8.0,7.0,14.0,17.7,No
2015-01-28,Portland,13.1,20.6,0.0,3.6,11.3,SE,60.0,SE,SE,25.0,35.0,70.8,61.8,1021.2,1020.3,8.0,,16.0,19.4,No
2015-01-29,Portland,11.3,20.5,0.0,6.8,13.8,SE,45.0,SE,SE,17.0,25.0,74.1,60.6,1022.6,1020.9,8.0,1.0,16.0,19.5,No
2015-01-30,Portland,10.4,20.0,0.0,7.2,11.0,SSE,37.0,SSE,SSE,12.0,21.0,68.7,58.2,1019.7,1017.6,5.0,2.0,15.3,18.2,No
2015-01-31,Portland,15.2,18.6,0.0,5.8,6.6,SSE,44.0,SSE,S,22.0,20.0,67.3,68.3,1015.3,1016.2,6.0,8.0,15.8,15.5,No
2015-02-01,Portland,12.9,16.9,0.0,3.4,5.0,SSE,35.0,SSE,S,14.0,20.0,85.6,74.7,1016.7,1017.9,8.0,8.0,13.8,14.0,No
2015-02-02,Portland,12.2,18.0,0.4,5.0,4.7,SSE,38.0,SSE,S,18.0,19.0,70.8,68.0,1022.7,1024.1,8.0,7.0,14.9,16.8,No
2015-02-03,Portland,14.4,18.1,0.0,4.4,8.7,S,32.0,SSE,S,14.0,14.0,69.4,60.1,1025.2,1023.4,8.0,8.0,15.1,17.8,No
2015-02-04,Portland,13.1,17.8,0.2,6.0,9.6,SE,43.0,SSE,SE,18.0,23.0,83.1,56.6,1022.1,1022.4,8.0,7.0,14.4,17.3,No
2015-02-05,Portland,13.6,19.7,0.0,5.6,11.0,SE,48.0,ESE,SE,24.0,29.0,77.2,71.6,1024.6,1024.6,7.0,7.0,16.1,18.8,No
2015-02-06,Portland,15.0,32.9,0.0,6.2,12.8,E,47.0,ENE,E,17.0,15.0,76.7,46.6,1022.7,1019.9,,,17.5,30.7,No
2015-02-07,Portland,17.0,34.3,0.0,10.4,7.5,W,34.0,N,NNE,10.0,18.0,56.4,26.8,1017.5,1015.0,8.0,4.0,23.0,33.7,No
2015-02-08,Portland,15.7,21.1,0.0,10.2,6.9,SSE,33.0,S,S,14.0,20.0,79.1,62.8,1021.9,1024.3,8.0,8.0,16.6,18.4,No
2015-02-09,Portland,13.5,19.9,0.0,4.4,12.9,SE,38.0,ESE,S,19.0,21.0,65.8,69.6,1026.8,1023.9,7.0,7.0,15.6,18.5,No
2015-02-10,Portland,14.1,24.7,0.0,6.2,9.6,S,30.0,ESE,S,7.0,16.0,94.0,62.3,1022.8,1021.4,6.0,,17.5,22.6,No
2015-02-11,Portland,13.2,24.9,0.2,5.6,5.0,WSW,52.0,W,WSW,7.0,29.0,99.2,72.7,1019.3,1021.5,7.0,8.0,16.1,18.8,No
2015-02-12,Portland,15.2,19.8,0.0,4.4,12.4,ESE,44.0,ESE,ESE,25.0,29.0,62.8,57.5,1025.5,1023.8,2.0,,16.8,18.5,No
2015-02-13,Portland,12.6,29.6,0.0,6.2,3.7,W,34.0,E,WSW,15.0,18.0,85.6,47.3,1018.8,1016.4,,5.0,18.4,29.0,No
2015-02-14,Portland,16.4,29.3,3.2,4.4,12.6,E,33.0,NNE,ESE,15.0,16.0,90.9,48.9,1017.7,1017.8,,,18.7,27.4,Yes
2015-02-15,Portland,15.8,32.3,0.0,9.4,3.2,W,53.0,NE,W,11.0,6.0,61.8,42.0,1012.6,1010.0,,8.0,23.2,30.3,No
2015-02-16,Portland,13.9,20.4,0.2,6.8,2.2,W,39.0,W,SSW,18.0,20.0,92.5,83.1,1017.0,1018.6,8.0,8.0,15.3,18.1,No
2015-02-17,Portland,15.2,19.4,0.0,3.8,8.1,SE,30.0,SE,S,14.0,18.0,73.8,68.8,1019.4,1019.7,8.0,8.0,15.8,17.1,No
2015-02-18,Portland,14.2,19.2,0.0,5.0,9.9,SE,39.0,SE,ESE,20.0,23.0,85.6,66.3,1021.8,1021.6,8.0,7.0,15.1,19.5,No
2015-02-19,Portland,14.8,25.5,0.0,6.0,12.2,E,32.0,ENE,ESE,13.0,16.0,73.7,60.0,1019.5,1015.7,8.0,,16.4,24.8,No
2015-02-20,Portland,15.3,22.8,0.0,6.8,10.7,SE,33.0,SSE,ESE,15.0,19.0,87.6,67.9,1016.5,1016.5,8.0,,17.3,21.6,No
2015-02-21,Portland,15.5,36.2,0.0,5.2,11.6,N,32.0,NE,SSW,10.0,11.0,90.1,26.9,1011.6,1009.6,,4.0,16.8,34.6,No
2015-02-22,Portland,17.3,32.1,0.0,10.4,7.2,W,28.0,W,ESE,15.0,9.0,80.6,45.1,1012.1,1009.4,8.0,2.0,19.9,30.9,No
2015-02-23,Portland,16.9,20.5,0.0,8.0,10.0,WSW,45.0,SW,S,20.0,20.0,82.1,61.9,1015.3,1018.0,8.0,8.0,18.4,18.1,No
2015-02-24,Portland,12.1,20.0,0.0,6.2,12.0,ESE,42.0,SSE,SE,19.0,18.0,59.4,47.7,1022.4,1022.0,3.0,7.0,15.2,17.9,No
2015-02-25,Portland,12.6,21.4,0.0,4.2,10.9,SE,33.0,SE,S,19.0,19.0,78.0,75.1,1017.5,1014.7,8.0,8.0,16.1,19.3,No
2015-02-26,Portland,13.7,21.7,0.0,4.0,8.6,W,34.0,WSW,W,15.0,18.0,82.3,65.9,1011.3,1011.5,8.0,6.0,16.9,20.7,No
2015-02-27,Portland,9.5,21.0,0.0,5.2,4.2,SSE,31.0,SE,E,8.0,13.0,88.7,60.3,1011.7,1010.6,,7.0,16.1,21.1,No
2015-02-28,Portland,14.6,31.3,0.8,4.4,4.0,W,55.0,N,WSW,19.0,33.0,74.8,62.2,1003.8,1002.7,8.0,1.0,19.5,24.0,No
2015-03-01,Portland,11.0,18.6,2.6,6.0,10.1,S,35.0,S,S,13.0,19.0,77.0,62.2,1013.4,1018.4,8.0,8.0,14.9,19.7,Yes
2015-03-02,Portland,4.3,22.3,0.0,6.0,5.8,WSW,34.0,NE,W,9.0,20.0,80.3,44.3,1017.8,1014.3,8.0,7.0,12.4,20.9,No
2015-03-03,Portland,6.8,20.1,0.0,2.2,10.1,W,30.0,,W,2.0,17.0,93.7,52.8,1018.3,1018.1,8.0,,13.7,19.0,No
2015-03-04,Portland,10.9,19.7,0.0,6.2,4.3,W,70.0,W,WNW,24.0,43.0,73.9,62.1,1014.9,1012.9,8.0,5.0,16.4,20.0,No
2015-03-05,Portland,11.6,17.4,5.2,3.8,9.2,WSW,82.0,SSW,WSW,20.0,30.0,53.1,50.8,1019.2,1019.8,2.0,8.0,13.5,16.3,Yes
2015-03-06,Portland,14.5,18.1,0.0,5.4,1.6,WSW,62.0,WSW,WSW,29.0,30.0,87.4,85.1,1013.4,1014.0,8.0,8.0,15.3,16.6,No
2015-03-07,Portland,13.8,19.9,3.8,1.6,4.9,W,45.0,WNW,W,24.0,23.0,94.5,93.0,1011.7,1012.1,8.0,8.0,16.8,15.9,Yes
2015-03-08,Portland,14.5,21.2,2.8,3.2,2.8,W,38.0,NW,WNW,10.0,24.0,93.9,75.0,1012.8,1011.1,8.0,8.0,14.7,20.3,Yes
2015-03-09,Portland,11.9,18.9,0.2,3.2,4.6,WNW,41.0,WNW,WSW,16.0,23.0,92.1,60.1,1012.8,1014.7,8.0,8.0,16.2,17.2,No
2015-03-10,Portland,8.0,19.3,0.8,3.8,9.2,W,33.0,N,WSW,9.0,17.0,67.4,50.8,1018.6,1017.5,7.0,,13.8,18.7,No
2015-03-11,Portland,6.1,21.4,0.0,4.4,8.9,W,41.0,N,W,10.0,30.0,84.5,61.9,1016.2,1016.2,,3.0,13.0,18.2,No
2015-03-12,Portland,9.7,18.1,2.2,4.4,7.3,SW,32.0,SSW,SSW,10.0,21.0,74.5,56.4,1020.6,1022.6,8.0,8.0,15.3,16.3,Yes
2015-03-13,Portland,13.4,18.9,0.2,3.2,9.8,ESE,35.0,SSE,ESE,9.0,17.0,61.7,53.9,1024.9,1022.6,8.0,,15.1,17.4,No
2015-03-14,Portland,5.5,21.3,0.0,5.4,8.1,W,56.0,NNW,W,16.0,41.0,65.8,69.1,1015.1,1013.4,,5.0,14.3,19.3,No
2015-03-15,Portland,12.3,17.0,2.2,5.0,9.2,ESE,46.0,SE,SE,15.0,25.0,62.7,59.6,1020.2,1019.1,8.0,8.0,14.1,15.8,Yes
2015-03-16,Portland,8.8,22.1,0.0,6.0,4.6,ENE,34.0,ENE,ENE,9.0,10.0,86.4,58.3,1016.1,1012.8,7.0,8.0,14.5,20.0,No
2015-03-17,Portland,13.6,27.3,0.0,6.6,7.8,W,55.0,NNW,W,6.0,28.0,53.4,59.2,1000.3,998.6,8.0,5.0,18.5,22.6,No
2015-03-18,Portland,15.8,23.4,2.8,3.6,6.1,W,50.0,WNW,WNW,23.0,27.0,95.5,67.3,1003.1,1005.2,8.0,,16.4,21.1,Yes
2015-03-19,Portland,14.2,21.6,0.2,5.2,6.1,W,59.0,W,WNW,22.0,42.0,58.7,75.1,1001.3,1005.2,8.0,8.0,20.3,20.6,No
2015-03-20,Portland,12.4,19.1,3.8,3.8,9.0,W,46.0,SW,SSW,20.0,15.0,64.9,55.6,1018.7,1022.2,8.0,8.0,15.4,16.9,Yes
2015-03-21,Portland,8.6,18.5,0.0,5.4,10.3,E,32.0,SE,ESE,12.0,15.0,59.6,52.9,1027.4,1025.9,8.0,1.0,14.3,19.1,No
2015-03-22,Portland,9.2,27.3,0.2,3.6,10.6,W,50.0,ENE,S,9.0,11.0,92.4,39.7,1020.6,1014.6,,,11.2,25.2,No
2015-03-23,Portland,10.7,18.4,3.0,6.0,2.6,SW,51.0,WNW,SSW,32.0,25.0,85.5,76.3,1006.7,1012.0,8.0,8.0,17.5,16.6,Yes
2015-03-24,Portland,11.4,15.5,1.2,2.2,0.2,S,31.0,SSE,SSW,16.0,15.0,54.2,50.6,1020.2,1021.6,8.0,8.0,12.2,14.3,Yes
2015-03-25,Portland,10.5,19.8,0.0,2.6,3.0,W,63.0,N,NNW,19.0,29.0,67.1,41.8,1017.3,1012.0,8.0,5.0,11.1,19.8,No
2015-03-26,Portland,8.0,13.2,14.8,4.0,4.4,W,79.0,W,W,41.0,51.0,71.9,91.0,1016.1,1016.1,8.0,8.0,11.2,12.9,Yes
2015-03-27,Portland,10.5,16.3,15.0,1.2,4.7,SW,37.0,SW,SSW,17.0,14.0,71.1,73.7,1026.2,1025.5,8.0,8.0,11.6,15.6,Yes
2015-03-28,Portland,10.9,17.6,4.8,1.8,4.1,NNW,22.0,WNW,WNW,11.0,13.0,97.7,66.1,1025.8,1023.5,8.0,8.0,11.9,15.9,Yes
2015-03-29,Portland,6.8,20.5,0.2,2.2,10.3,W,36.0,NNW,W,10.0,23.0,87.6,65.7,1022.0,1021.9,6.0,,12.9,18.7,No
2015-03-30,Portland,12.7,20.3,0.2,4.0,8.4,WNW,28.0,N,WNW,9.0,20.0,99.8,69.8,1024.5,1024.7,8.0,,12.4,19.8,No
2015-03-31,Portland,8.7,24.2,0.2,3.2,8.3,WSW,17.0,NNE,SSW,10.0,9.0,98.6,66.3,1025.5,1022.6,7.0,,13.0,20.8,No
2015-04-01,Portland,12.0,28.3,0.0,5.4,1.1,NW,59.0,N,NNW,15.0,31.0,61.0,23.5,1014.3,1010.0,8.0,7.0,17.7,28.0,No
2015-04-02,Portland,11.6,16.1,1.6,3.8,10.4,SSW,41.0,SSE,SSE,16.0,21.0,64.8,52.3,1024.7,1027.0,1.0,7.0,13.1,14.2,Yes
2015-04-03,Portland,10.8,16.0,0.0,4.8,8.1,SE,36.0,SE,ESE,16.0,23.0,61.6,62.5,1027.0,1024.9,7.0,7.0,12.7,15.3,No
2015-04-04,Portland,12.6,18.3,0.0,2.8,3.2,SSE,27.0,SE,SSE,13.0,12.0,75.7,76.4,1020.6,1017.6,6.0,8.0,15.4,15.6,No
2015-04-05,Portland,8.7,15.8,0.0,0.6,3.8,WSW,32.0,WSW,SSW,8.0,10.0,82.4,67.5,1013.0,1011.0,8.0,8.0,12.8,16.3,No
